company_id,company_name,ticker,country,region,sector,industry,reporting_year,scope1_mt_co2e,scope2_location_mt_co2e,scope2_market_mt_co2e,scope3_total_mt_co2e,scope1_plus_scope2_location_mt,emissions_intensity_mt_per_musd,revenue_usd_millions,reporting_standard,data_source,third_party_verified,net_zero_target_year,notes,data_collection_date
GHG0466,FMC Corporation,FMC,United States,North America,Materials,Agrochemicals,2022,0.3,0.2,,,0.5,8.7e-05,5757.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0467,CBRE Group,CBRE,United States,North America,Real Estate,Real Estate Services,2022,0.4,0.8,,,1.2000000000000002,3.9e-05,30765.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0468,Simon Property Group,SPG,United States,North America,Real Estate,Retail REIT,2022,0.2,0.6,,,0.8,0.000157,5102.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0469,Prologis,PLD,United States,North America,Real Estate,Industrial REIT,2022,0.1,0.5,,,0.6,0.0001,5973.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0470,American Airlines,AAL,United States,North America,Transportation,Airlines,2022,24.9,0.1,0.1,,25.0,0.000474,52788.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0471,Delta Air Lines,DAL,United States,North America,Transportation,Airlines,2022,23.0,0.1,0.1,,23.1,0.000457,50582.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0472,United Airlines,UAL,United States,North America,Transportation,Airlines,2022,22.2,0.1,0.1,,22.3,0.000496,44955.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,Scope 3 includes passenger travel,2024-01-01 to 2025-12-31
GHG0473,Southwest Airlines,LUV,United States,North America,Transportation,Airlines,2022,15.1,0.1,0.1,,15.2,0.000638,23814.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0474,UPS,UPS,United States,North America,Transportation,Logistics,2022,12.8,1.6,,,14.4,0.000144,100338.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0475,FedEx,FDX,United States,North America,Transportation,Logistics,2022,11.2,1.4,,,12.6,0.000135,93512.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0476,Union Pacific,UNP,United States,North America,Transportation,Rail,2022,8.7,0.2,,,8.899999999999999,0.000358,24875.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0477,JetBlue,JBLU,United States,North America,Transportation,Airlines,2022,6.1,0.0,0.0,,6.1,0.000666,9156.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0478,CSX,CSX,United States,North America,Transportation,Rail,2022,5.2,0.1,,,5.3,0.000357,14856.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0479,Norfolk Southern,NSC,United States,North America,Transportation,Rail,2022,4.8,0.1,,,4.9,0.000386,12688.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0480,Duke Energy,DUK,United States,North America,Utilities,Electric Power,2022,82.1,0.6,,,82.69999999999999,0.002876,28756.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0481,American Electric Power,AEP,United States,North America,Utilities,Electric Power,2022,71.3,0.5,,,71.8,0.003657,19631.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2045.0,,2024-01-01 to 2025-12-31
GHG0482,Southern Company,SO,United States,North America,Utilities,Electric Power,2022,50.2,0.4,,,50.6,0.002119,23876.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0483,Xcel Energy,XEL,United States,North America,Utilities,Electric Power,2022,39.8,0.2,,,40.0,0.002795,14313.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0484,Pacific Power (PacifiCorp),—,United States,North America,Utilities,Electric Power,2022,34.2,0.4,,,34.6,,,GHG Protocol,EPA_GHGRP_2023,True,2050.0,Berkshire Hathaway Energy,2024-01-01 to 2025-12-31
GHG0485,NextEra Energy,NEE,United States,North America,Utilities,Electric Power,2022,33.1,0.3,,,33.4,0.001594,20956.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2045.0,,2024-01-01 to 2025-12-31
GHG0486,Ameren,AEE,United States,North America,Utilities,Electric Power,2022,26.8,0.3,,,27.1,0.0039,6948.0,GHG Protocol,EPA_GHGRP_2023,True,2045.0,,2024-01-01 to 2025-12-31
GHG0487,Entergy,ETR,United States,North America,Utilities,Electric Power,2022,25.2,0.3,,,25.5,0.002039,12507.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0488,Dominion Energy,D,United States,North America,Utilities,Electric Power,2022,24.6,0.3,,,24.9,0.001448,17197.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0489,Georgia Power,—,United States,North America,Utilities,Electric Power,2022,22.4,0.3,,,22.7,,,GHG Protocol,EPA_GHGRP_2023,True,2035.0,Southern Company subsidiary,2024-01-01 to 2025-12-31
GHG0490,Evergy,EVRG,United States,North America,Utilities,Electric Power,2022,21.5,0.2,,,21.7,0.007671,2829.0,GHG Protocol,EPA_GHGRP_2023,True,2045.0,,2024-01-01 to 2025-12-31
GHG0491,Talen Energy,—,United States,North America,Utilities,Electric Power,2022,18.9,0.2,,,19.1,0.010192,1874.0,GHG Protocol,EPA_GHGRP_2023,False,,,2024-01-01 to 2025-12-31
GHG0492,WEC Energy Group,WEC,United States,North America,Utilities,Electric Power,2022,18.4,0.2,,,18.6,0.002297,8098.0,GHG Protocol,EPA_GHGRP_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0493,Rocky Mountain Power,—,United States,North America,Utilities,Electric Power,2022,18.1,0.2,,,18.3,,,GHG Protocol,EPA_GHGRP_2023,True,2050.0,PacifiCorp subsidiary,2024-01-01 to 2025-12-31
GHG0494,Arizona Public Service (APS),—,United States,North America,Utilities,Electric Power,2022,16.2,0.2,,,16.4,,,GHG Protocol,EPA_GHGRP_2023,True,2050.0,Pinnacle West subsidiary,2024-01-01 to 2025-12-31
GHG0495,Ameren Missouri,—,United States,North America,Utilities,Electric Power,2022,14.8,0.2,,,15.0,,,GHG Protocol,EPA_GHGRP_2023,True,2045.0,Subsidiary of Ameren,2024-01-01 to 2025-12-31
GHG0496,CMS Energy,CMS,United States,North America,Utilities,Electric Power,2022,14.2,0.2,,,14.4,0.001995,7218.0,GHG Protocol,EPA_GHGRP_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0497,Alliant Energy,LNT,United States,North America,Utilities,Electric Power,2022,12.4,0.2,,,12.6,0.003149,4001.0,GHG Protocol,EPA_GHGRP_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0498,OGE Energy (Oklahoma Gas & Electric),OGE,United States,North America,Utilities,Electric Power,2022,11.4,0.1,,,11.5,0.004662,2467.0,GHG Protocol,EPA_GHGRP_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0499,Exelon,EXC,United States,North America,Utilities,Electric Power,2022,9.8,0.5,,,10.3,0.000535,19244.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2050.0,Mostly nuclear — low Scope 1,2024-01-01 to 2025-12-31
GHG0500,PPL Corporation,PPL,United States,North America,Utilities,Electric Power,2022,8.9,0.2,,,9.1,0.001152,7897.0,GHG Protocol,EPA_GHGRP_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0501,Cleco Corporate Holdings,—,United States,North America,Utilities,Electric Power,2022,7.4,0.1,,,7.5,,,GHG Protocol,EPA_GHGRP_2023,False,,,2024-01-01 to 2025-12-31
GHG0502,Black Hills Corp,BKH,United States,North America,Utilities,Electric Power,2022,5.8,0.1,,,5.9,0.003375,1748.0,GHG Protocol,EPA_GHGRP_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0503,Portland General Electric,POR,United States,North America,Utilities,Electric Power,2022,4.9,0.1,,,5.0,0.001603,3119.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0504,Pacific Gas & Electric,PCG,United States,North America,Utilities,Electric Power,2022,3.4,0.4,,,3.8,0.000172,22033.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2040.0,Mostly hydro/nuclear,2024-01-01 to 2025-12-31
GHG0505,Otter Tail Corporation,OTTR,United States,North America,Utilities,Electric Power,2022,2.8,0.1,,,2.9,0.002929,990.0,GHG Protocol,EPA_GHGRP_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0506,Consolidated Edison,ED,United States,North America,Utilities,Electric Power,2022,2.1,0.3,,,2.4,0.000159,15058.0,GHG Protocol,EPA_GHGRP_2023/CDP_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0507,Avangrid,AGR,United States,North America,Utilities,Gas & Renewables,2022,2.1,0.2,,,2.3000000000000003,0.000313,7338.0,GHG Protocol,EPA_GHGRP_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0508,Eversource Energy,ES,United States,North America,Utilities,Electric Power,2022,1.8,0.1,,,1.9,0.000201,9440.0,GHG Protocol,EPA_GHGRP_2023,True,2030.0,Mostly hydro/gas dist,2024-01-01 to 2025-12-31
